num,lm,Bone,type,Name,Description,Position,full_model,braincase
1339,7,pterygoid,curve,C48.Pterygoid-6,C48.teeth_row_lat_post_ant_ptery,r,11,5
1340,8,pterygoid,curve,C48.Pterygoid-7,C48.teeth_row_lat_post_ant_ptery,r,11,5
1341,9,pterygoid,curve,C48.Pterygoid-8,C48.teeth_row_lat_post_ant_ptery,r,11,5
1342,10,pterygoid,curve,C48.Pterygoid-9,C48.teeth_row_lat_post_ant_ptery,r,11,5
1343,1,pterygoid,curve,C49.Pterygoid-0,C49.teeth_row_med_post_ant_ptery,r,11,5
1344,2,pterygoid,curve,C49.Pterygoid-1,C49.teeth_row_med_post_ant_ptery,r,11,5
1345,3,pterygoid,curve,C49.Pterygoid-2,C49.teeth_row_med_post_ant_ptery,r,11,5
1346,4,pterygoid,curve,C49.Pterygoid-3,C49.teeth_row_med_post_ant_ptery,r,11,5
1347,5,pterygoid,curve,C49.Pterygoid-4,C49.teeth_row_med_post_ant_ptery,r,11,5
1348,6,pterygoid,curve,C49.Pterygoid-5,C49.teeth_row_med_post_ant_ptery,r,11,5
1349,7,pterygoid,curve,C49.Pterygoid-6,C49.teeth_row_med_post_ant_ptery,r,11,5
1350,8,pterygoid,curve,C49.Pterygoid-7,C49.teeth_row_med_post_ant_ptery,r,11,5
1351,9,pterygoid,curve,C49.Pterygoid-8,C49.teeth_row_med_post_ant_ptery,r,11,5
1352,10,pterygoid,curve,C49.Pterygoid-9,C49.teeth_row_med_post_ant_ptery,r,11,5
1353,1,pterygoid,curve,C50.Pterygoid-0,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1354,2,pterygoid,curve,C50.Pterygoid-1,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1355,3,pterygoid,curve,C50.Pterygoid-2,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1356,4,pterygoid,curve,C50.Pterygoid-3,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1357,5,pterygoid,curve,C50.Pterygoid-4,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1358,6,pterygoid,curve,C50.Pterygoid-5,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1359,7,pterygoid,curve,C50.Pterygoid-6,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1360,8,pterygoid,curve,C50.Pterygoid-7,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1361,9,pterygoid,curve,C50.Pterygoid-8,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1362,10,pterygoid,curve,C50.Pterygoid-9,C50.post_dors_edge_post_ectoptery_fac_ant_ptery,r,11,5
1363,1,pterygoid,curve,C51.Pterygoid-0,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1364,2,pterygoid,curve,C51.Pterygoid-1,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1365,3,pterygoid,curve,C51.Pterygoid-2,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1366,4,pterygoid,curve,C51.Pterygoid-3,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1367,5,pterygoid,curve,C51.Pterygoid-4,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1368,6,pterygoid,curve,C51.Pterygoid-5,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1369,7,pterygoid,curve,C51.Pterygoid-6,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1370,8,pterygoid,curve,C51.Pterygoid-7,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1371,9,pterygoid,curve,C51.Pterygoid-8,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1372,10,pterygoid,curve,C51.Pterygoid-9,C51.ant_dors_edge_ectoptery_fac_ant_teeth_row_ant_ptery,r,11,5
1373,1,pterygoid,curve,C52.Pterygoid-0,C52.ectoptery_fac_post_ant_ptery,r,11,5
1374,2,pterygoid,curve,C52.Pterygoid-1,C52.ectoptery_fac_post_ant_ptery,r,11,5
1375,3,pterygoid,curve,C52.Pterygoid-2,C52.ectoptery_fac_post_ant_ptery,r,11,5
1376,4,pterygoid,curve,C52.Pterygoid-3,C52.ectoptery_fac_post_ant_ptery,r,11,5
1377,5,pterygoid,curve,C52.Pterygoid-4,C52.ectoptery_fac_post_ant_ptery,r,11,5
1378,6,pterygoid,curve,C52.Pterygoid-5,C52.ectoptery_fac_post_ant_ptery,r,11,5
1379,7,pterygoid,curve,C52.Pterygoid-6,C52.ectoptery_fac_post_ant_ptery,r,11,5
1380,8,pterygoid,curve,C52.Pterygoid-7,C52.ectoptery_fac_post_ant_ptery,r,11,5
1381,9,pterygoid,curve,C52.Pterygoid-8,C52.ectoptery_fac_post_ant_ptery,r,11,5
1382,10,pterygoid,curve,C52.Pterygoid-9,C52.ectoptery_fac_post_ant_ptery,r,11,5
1383,1,pterygoid,curve,C53.Pterygoid-0,C53.ectoptery_fac_ant_post_ptery,r,11,5
1384,2,pterygoid,curve,C53.Pterygoid-1,C53.ectoptery_fac_ant_post_ptery,r,11,5
1385,3,pterygoid,curve,C53.Pterygoid-2,C53.ectoptery_fac_ant_post_ptery,r,11,5
1386,4,pterygoid,curve,C53.Pterygoid-3,C53.ectoptery_fac_ant_post_ptery,r,11,5
1387,5,pterygoid,curve,C53.Pterygoid-4,C53.ectoptery_fac_ant_post_ptery,r,11,5
1388,6,pterygoid,curve,C53.Pterygoid-5,C53.ectoptery_fac_ant_post_ptery,r,11,5
1389,7,pterygoid,curve,C53.Pterygoid-6,C53.ectoptery_fac_ant_post_ptery,r,11,5
1390,8,pterygoid,curve,C53.Pterygoid-7,C53.ectoptery_fac_ant_post_ptery,r,11,5
1391,9,pterygoid,curve,C53.Pterygoid-8,C53.ectoptery_fac_ant_post_ptery,r,11,5
1392,10,pterygoid,curve,C53.Pterygoid-9,C53.ectoptery_fac_ant_post_ptery,r,11,5
1393,1,dentary,curve,C54.Dentary-0,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1394,2,dentary,curve,C54.Dentary-1,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1395,3,dentary,curve,C54.Dentary-2,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1396,4,dentary,curve,C54.Dentary-3,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1397,5,dentary,curve,C54.Dentary-4,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1398,6,dentary,curve,C54.Dentary-5,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1399,7,dentary,curve,C54.Dentary-6,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1400,8,dentary,curve,C54.Dentary-7,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1401,9,dentary,curve,C54.Dentary-8,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1402,10,dentary,curve,C54.Dentary-9,C54.teeth_row_intramand_dors_post_teeth_row_ant_dent,r,12,6
1403,1,dentary,curve,C55.Dentary-0,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1404,2,dentary,curve,C55.Dentary-1,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1405,3,dentary,curve,C55.Dentary-2,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1406,4,dentary,curve,C55.Dentary-3,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1407,5,dentary,curve,C55.Dentary-4,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1408,6,dentary,curve,C55.Dentary-5,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1409,7,dentary,curve,C55.Dentary-6,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1410,8,dentary,curve,C55.Dentary-7,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1411,9,dentary,curve,C55.Dentary-8,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1412,10,dentary,curve,C55.Dentary-9,C55.dent_comp_art_lat_edge_intramand_dors_post_dent_comp_art_ant_dent,r,12,6
1413,1,dentary,curve,C56.Dentary-0,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1414,2,dentary,curve,C56.Dentary-1,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1415,3,dentary,curve,C56.Dentary-2,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1416,4,dentary,curve,C56.Dentary-3,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1417,5,dentary,curve,C56.Dentary-4,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1418,6,dentary,curve,C56.Dentary-5,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1419,7,dentary,curve,C56.Dentary-6,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1420,8,dentary,curve,C56.Dentary-7,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1421,9,dentary,curve,C56.Dentary-8,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1422,10,dentary,curve,C56.Dentary-9,C56.dent_comp_art_lat_edge_ant_intramand_vent_post_dent,r,12,6
1423,1,dentary,curve,C57.Dentary-0,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1424,2,dentary,curve,C57.Dentary-1,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1425,3,dentary,curve,C57.Dentary-2,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1426,4,dentary,curve,C57.Dentary-3,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1427,5,dentary,curve,C57.Dentary-4,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1428,6,dentary,curve,C57.Dentary-5,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1429,7,dentary,curve,C57.Dentary-6,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1430,8,dentary,curve,C57.Dentary-7,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1431,9,dentary,curve,C57.Dentary-8,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1432,10,dentary,curve,C57.Dentary-9,C57.vent_edge_intramand_vent_post_teeth_row_ant_dent,r,12,6
1433,1,dentary,curve,C58.Dentary-0,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1434,2,dentary,curve,C58.Dentary-1,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1435,3,dentary,curve,C58.Dentary-2,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1436,4,dentary,curve,C58.Dentary-3,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1437,5,dentary,curve,C58.Dentary-4,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1438,6,dentary,curve,C58.Dentary-5,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1439,7,dentary,curve,C58.Dentary-6,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1440,8,dentary,curve,C58.Dentary-7,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1441,9,dentary,curve,C58.Dentary-8,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1442,10,dentary,curve,C58.Dentary-9,C58.dent_comp_art_med_edge_dent_comp_art_ant_med_post_med_dent,r,12,6
1443,1,dentary,curve,C59.Dentary-0,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1444,2,dentary,curve,C59.Dentary-1,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1445,3,dentary,curve,C59.Dentary-2,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1446,4,dentary,curve,C59.Dentary-3,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1447,5,dentary,curve,C59.Dentary-4,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1448,6,dentary,curve,C59.Dentary-5,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1449,7,dentary,curve,C59.Dentary-6,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1450,8,dentary,curve,C59.Dentary-7,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1451,9,dentary,curve,C59.Dentary-8,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1452,10,dentary,curve,C59.Dentary-9,C59.teeth_row_inter_teeth_row_dent_comp_art_teeth_row_ant_dent,r,12,6
1453,1,compound,curve,C60.Compound-0,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1454,2,compound,curve,C60.Compound-1,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1455,3,compound,curve,C60.Compound-2,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1456,4,compound,curve,C60.Compound-3,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1457,5,compound,curve,C60.Compound-4,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1458,6,compound,curve,C60.Compound-5,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1459,7,compound,curve,C60.Compound-6,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1460,8,compound,curve,C60.Compound-7,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1461,9,compound,curve,C60.Compound-8,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1462,10,compound,curve,C60.Compound-9,C60.dors_ridge_ant_ant_inter_surang_preart_proc_comp,r,13,7
1463,1,compound,curve,C61.Compound-0,C61.surang_proc_ant_post_comp,r,13,7
1464,2,compound,curve,C61.Compound-1,C61.surang_proc_ant_post_comp,r,13,7
1465,3,compound,curve,C61.Compound-2,C61.surang_proc_ant_post_comp,r,13,7
1466,4,compound,curve,C61.Compound-3,C61.surang_proc_ant_post_comp,r,13,7
1467,5,compound,curve,C61.Compound-4,C61.surang_proc_ant_post_comp,r,13,7
1468,6,compound,curve,C61.Compound-5,C61.surang_proc_ant_post_comp,r,13,7
1469,7,compound,curve,C61.Compound-6,C61.surang_proc_ant_post_comp,r,13,7
1470,8,compound,curve,C61.Compound-7,C61.surang_proc_ant_post_comp,r,13,7
1471,9,compound,curve,C61.Compound-8,C61.surang_proc_ant_post_comp,r,13,7
1472,10,compound,curve,C61.Compound-9,C61.surang_proc_ant_post_comp,r,13,7
1473,1,compound,curve,C62.Compound-0,C62.preart_proc_ant_post_comp,r,13,7
1474,2,compound,curve,C62.Compound-1,C62.preart_proc_ant_post_comp,r,13,7
1475,3,compound,curve,C62.Compound-2,C62.preart_proc_ant_post_comp,r,13,7
1476,4,compound,curve,C62.Compound-3,C62.preart_proc_ant_post_comp,r,13,7
1477,5,compound,curve,C62.Compound-4,C62.preart_proc_ant_post_comp,r,13,7
1478,6,compound,curve,C62.Compound-5,C62.preart_proc_ant_post_comp,r,13,7
1479,7,compound,curve,C62.Compound-6,C62.preart_proc_ant_post_comp,r,13,7
1480,8,compound,curve,C62.Compound-7,C62.preart_proc_ant_post_comp,r,13,7
1481,9,compound,curve,C62.Compound-8,C62.preart_proc_ant_post_comp,r,13,7
1482,10,compound,curve,C62.Compound-9,C62.preart_proc_ant_post_comp,r,13,7
1483,1,compound,curve,C63.Compound-0,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1484,2,compound,curve,C63.Compound-1,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1485,3,compound,curve,C63.Compound-2,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1486,4,compound,curve,C63.Compound-3,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1487,5,compound,curve,C63.Compound-4,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1488,6,compound,curve,C63.Compound-5,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1489,7,compound,curve,C63.Compound-6,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1490,8,compound,curve,C63.Compound-7,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1491,9,compound,curve,C63.Compound-8,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1492,10,compound,curve,C63.Compound-9,C63.comp_quad_joint_ant_edge_ant_lat_ant_med_comp,r,13,7
1493,1,compound,curve,C64.Compound-0,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1494,2,compound,curve,C64.Compound-1,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1495,3,compound,curve,C64.Compound-2,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1496,4,compound,curve,C64.Compound-3,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1497,5,compound,curve,C64.Compound-4,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1498,6,compound,curve,C64.Compound-5,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1499,7,compound,curve,C64.Compound-6,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1500,8,compound,curve,C64.Compound-7,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1501,9,compound,curve,C64.Compound-8,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1502,10,compound,curve,C64.Compound-9,C64.comp_quad_joint_post_ege_post_alt_post_med_comp,r,13,7
1503,1,compound,curve,C65.Compound-0,C65.vent_ridge_ant_post_vent_comp,r,13,7
1504,2,compound,curve,C65.Compound-1,C65.vent_ridge_ant_post_vent_comp,r,13,7
1505,3,compound,curve,C65.Compound-2,C65.vent_ridge_ant_post_vent_comp,r,13,7
1506,4,compound,curve,C65.Compound-3,C65.vent_ridge_ant_post_vent_comp,r,13,7
1507,5,compound,curve,C65.Compound-4,C65.vent_ridge_ant_post_vent_comp,r,13,7
1508,6,compound,curve,C65.Compound-5,C65.vent_ridge_ant_post_vent_comp,r,13,7
1509,7,compound,curve,C65.Compound-6,C65.vent_ridge_ant_post_vent_comp,r,13,7
1510,8,compound,curve,C65.Compound-7,C65.vent_ridge_ant_post_vent_comp,r,13,7
1511,9,compound,curve,C65.Compound-8,C65.vent_ridge_ant_post_vent_comp,r,13,7
1512,10,compound,curve,C65.Compound-9,C65.vent_ridge_ant_post_vent_comp,r,13,7
1513,1,quadrate,curve,C66.Quadrate-0,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1514,2,quadrate,curve,C66.Quadrate-1,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1515,3,quadrate,curve,C66.Quadrate-2,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1516,4,quadrate,curve,C66.Quadrate-3,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1517,5,quadrate,curve,C66.Quadrate-4,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1518,6,quadrate,curve,C66.Quadrate-5,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1519,7,quadrate,curve,C66.Quadrate-6,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1520,8,quadrate,curve,C66.Quadrate-7,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1521,9,quadrate,curve,C66.Quadrate-8,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1522,10,quadrate,curve,C66.Quadrate-9,C66.quad_supratemp_joint_art_supratemp_dors_ant_dors_post_quad,r,14,8
1523,1,quadrate,curve,C67.Quadrate-0,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1524,2,quadrate,curve,C67.Quadrate-1,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1525,3,quadrate,curve,C67.Quadrate-2,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1526,4,quadrate,curve,C67.Quadrate-3,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1527,5,quadrate,curve,C67.Quadrate-4,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1528,6,quadrate,curve,C67.Quadrate-5,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1529,7,quadrate,curve,C67.Quadrate-6,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1530,8,quadrate,curve,C67.Quadrate-7,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1531,9,quadrate,curve,C67.Quadrate-8,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1532,10,quadrate,curve,C67.Quadrate-9,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,r,14,8
1533,1,quadrate,curve,C68.Quadrate-0,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1534,2,quadrate,curve,C68.Quadrate-1,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1535,3,quadrate,curve,C68.Quadrate-2,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1536,4,quadrate,curve,C68.Quadrate-3,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1537,5,quadrate,curve,C68.Quadrate-4,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1538,6,quadrate,curve,C68.Quadrate-5,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1539,7,quadrate,curve,C68.Quadrate-6,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1540,8,quadrate,curve,C68.Quadrate-7,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1541,9,quadrate,curve,C68.Quadrate-8,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1542,10,quadrate,curve,C68.Quadrate-9,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,r,14,8
1543,1,quadrate,curve,C69.Quadrate-0,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1544,2,quadrate,curve,C69.Quadrate-1,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1545,3,quadrate,curve,C69.Quadrate-2,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1546,4,quadrate,curve,C69.Quadrate-3,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1547,5,quadrate,curve,C69.Quadrate-4,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1548,6,quadrate,curve,C69.Quadrate-5,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1549,7,quadrate,curve,C69.Quadrate-6,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1550,8,quadrate,curve,C69.Quadrate-7,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1551,9,quadrate,curve,C69.Quadrate-8,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1552,10,quadrate,curve,C69.Quadrate-9,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,r,14,8
1553,1,quadrate,curve,C70.Quadrate-0,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1554,2,quadrate,curve,C70.Quadrate-1,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1555,3,quadrate,curve,C70.Quadrate-2,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1556,4,quadrate,curve,C70.Quadrate-3,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1557,5,quadrate,curve,C70.Quadrate-4,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1558,6,quadrate,curve,C70.Quadrate-5,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1559,7,quadrate,curve,C70.Quadrate-6,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1560,8,quadrate,curve,C70.Quadrate-7,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1561,9,quadrate,curve,C70.Quadrate-8,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1562,10,quadrate,curve,C70.Quadrate-9,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,r,14,8
1563,1,quadrate,curve,C71.Quadrate-0,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1564,2,quadrate,curve,C71.Quadrate-1,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1565,3,quadrate,curve,C71.Quadrate-2,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1566,4,quadrate,curve,C71.Quadrate-3,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1567,5,quadrate,curve,C71.Quadrate-4,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1568,6,quadrate,curve,C71.Quadrate-5,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1569,7,quadrate,curve,C71.Quadrate-6,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1570,8,quadrate,curve,C71.Quadrate-7,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1571,9,quadrate,curve,C71.Quadrate-8,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1572,10,quadrate,curve,C71.Quadrate-9,C71.quad_art_joint_art_art_dors_ant_post_med_quad,r,14,8
1573,1,quadrate,curve,C72.Quadrate-0,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1574,2,quadrate,curve,C72.Quadrate-1,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1575,3,quadrate,curve,C72.Quadrate-2,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1576,4,quadrate,curve,C72.Quadrate-3,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1577,5,quadrate,curve,C72.Quadrate-4,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
1578,6,quadrate,curve,C72.Quadrate-5,C72.quad_art_joint_art_art_post_med_vent_med_quad,r,14,8
